season,round,weather_warm,weather_cold,weather_dry,weather_wet,weather_cloudy,driver,grid,podium,driver_points,driver_wins,driver_standings_pos,constructor_points_after_race,constructor_wins_after_race,constructor_standings_pos_after_race,constructor_points,constructor_wins,constructor_standings_pos,qualifying_time,driver_age,circuit_id_BAK,circuit_id_albert_park,circuit_id_americas,circuit_id_bahrain,circuit_id_catalunya,circuit_id_hockenheimring,circuit_id_hungaroring,circuit_id_interlagos,circuit_id_marina_bay,circuit_id_monaco,circuit_id_monza,circuit_id_red_bull_ring,circuit_id_rodriguez,circuit_id_sepang,circuit_id_shanghai,circuit_id_silverstone,circuit_id_sochi,circuit_id_spa,circuit_id_suzuka,circuit_id_villeneuve,circuit_id_yas_marina,nationality_Australian,nationality_British,nationality_Canadian,nationality_Finnish,nationality_French,nationality_German,nationality_Mexican,nationality_Russian,nationality_Spanish,constructor_ferrari,constructor_force_india,constructor_haas,constructor_mclaren,constructor_mercedes,constructor_red_bull,constructor_renault,constructor_sauber,constructor_toro_rosso,constructor_williams
2015,17,False,False,False,False,False,perez,9,8,64,0,9,112.0,0,5,102,0,5,1.2000000000000028,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2015,17,False,False,False,False,False,hulkenberg,10,7,38,0,12,112.0,0,5,102,0,5,1.2999999999999972,28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2015,17,False,False,False,False,False,sainz,11,13,18,0,15,65.0,0,7,63,0,7,1.4000000000000057,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2015,17,False,False,False,False,False,grosjean,12,10,44,0,11,71.0,0,6,70,0,6,1.5,29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,17,False,False,False,False,False,maldonado,13,11,26,0,14,71.0,0,6,70,0,6,1.7999999999999972,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,17,False,False,False,False,False,ericsson,14,12,9,0,18,36.0,0,8,36,0,8,2.0,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015,17,False,False,False,False,False,nasr,15,17,27,0,13,36.0,0,8,36,0,8,2.299999999999997,23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015,17,False,False,False,False,False,rossi,16,15,0,0,20,0.0,0,10,0,0,10,4.599999999999994,24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,17,False,False,False,False,False,stevens,17,16,0,0,21,0.0,0,10,0,0,10,4.900000000000006,24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,17,False,False,False,False,False,alonso,18,20,11,0,17,27.0,0,9,27,0,9,2.299999999999997,34,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2015,17,False,False,False,False,False,raikkonen,19,19,123,0,4,374.0,3,2,374,3,2,3.0,36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015,18,False,False,False,False,False,rosberg,1,1,272,4,2,660.0,15,1,617,14,1,0.0,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2015,18,False,False,False,False,False,hamilton,2,2,345,10,1,660.0,15,1,617,14,1,0.10000000000000853,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2015,18,False,False,False,False,False,vettel,3,3,251,3,3,401.0,3,2,374,3,2,0.5,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2015,18,False,False,False,False,False,raikkonen,4,4,123,0,5,401.0,3,2,374,3,2,0.7999999999999972,36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015,18,False,False,False,False,False,hulkenberg,5,6,44,0,12,120.0,0,5,112,0,5,1.0,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2015,18,False,False,False,False,False,kvyat,6,7,88,0,7,178.0,0,4,172,0,4,1.0,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2015,18,False,False,False,False,False,bottas,7,5,126,0,4,253.0,0,3,243,0,3,0.7999999999999972,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015,18,False,False,False,False,False,massa,8,20,117,0,6,253.0,0,3,243,0,3,1.1000000000000085,34,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015,18,False,False,False,False,False,max_verstappen,9,9,47,0,10,67.0,0,7,65,0,7,1.4000000000000057,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015,18,False,False,False,False,False,sainz,10,19,18,0,15,67.0,0,7,65,0,7,1.7000000000000028,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2015,18,False,False,False,False,False,perez,11,12,68,0,9,120.0,0,5,112,0,5,1.7999999999999972,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2015,18,False,False,False,False,False,ericsson,12,16,9,0,18,36.0,0,8,36,0,8,1.9000000000000057,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015,18,False,False,False,False,False,nasr,13,13,27,0,13,36.0,0,8,36,0,8,1.7000000000000028,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015,18,False,False,False,False,False,grosjean,14,8,45,0,11,76.0,0,6,71,0,6,2.6000000000000085,29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,18,False,False,False,False,False,maldonado,15,10,26,0,14,76.0,0,6,71,0,6,2.1000000000000085,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,18,False,False,False,False,False,button,16,14,16,0,16,27.0,0,9,27,0,9,2.1000000000000085,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2015,18,False,False,False,False,False,rossi,17,18,0,0,20,0.0,0,10,0,0,10,4.900000000000006,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,18,False,False,False,False,False,stevens,18,17,0,0,21,0.0,0,10,0,0,10,5.0,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,18,False,False,False,False,False,ricciardo,19,11,84,0,8,178.0,0,4,172,0,4,1.1000000000000085,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015,19,False,False,False,False,False,rosberg,1,1,297,5,2,703.0,16,1,660,15,1,0.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2015,19,False,False,False,False,False,hamilton,2,2,363,10,1,703.0,16,1,660,15,1,0.3999999999999915,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2015,19,False,False,False,False,False,raikkonen,3,3,135,0,5,428.0,3,2,401,3,2,0.8999999999999915,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015,19,False,False,False,False,False,perez,4,5,68,0,9,136.0,0,5,120,0,5,1.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2015,19,False,False,False,False,False,ricciardo,5,6,84,0,8,187.0,0,4,178,0,4,1.2000000000000028,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015,19,False,False,False,False,False,bottas,6,13,136,0,4,257.0,0,3,253,0,3,1.5,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015,19,False,False,False,False,False,hulkenberg,7,7,52,0,10,136.0,0,5,120,0,5,1.5,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2015,19,False,False,False,False,False,massa,8,8,117,0,6,257.0,0,3,253,0,3,1.5999999999999943,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015,19,False,False,False,False,False,kvyat,9,10,94,0,7,187.0,0,4,178,0,4,1.7000000000000028,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2015,19,False,False,False,False,False,sainz,10,11,18,0,15,67.0,0,7,67,0,7,2.5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2015,19,False,False,False,False,False,max_verstappen,11,16,49,0,12,67.0,0,7,67,0,7,2.299999999999997,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015,19,False,False,False,False,False,button,12,12,16,0,16,27.0,0,9,27,0,9,2.5,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2015,19,False,False,False,False,False,maldonado,13,20,27,0,14,78.0,0,6,76,0,6,2.5999999999999943,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,19,False,False,False,False,False,nasr,14,15,27,0,13,36.0,0,8,36,0,8,3.3999999999999915,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015,19,False,False,False,False,False,vettel,15,4,266,3,3,428.0,3,2,401,3,2,2.700000000000003,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2015,19,False,False,False,False,False,alonso,16,17,11,0,17,27.0,0,9,27,0,9,3.0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2015,19,False,False,False,False,False,ericsson,17,14,9,0,18,36.0,0,8,36,0,8,3.5999999999999943,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015,19,False,False,False,False,False,stevens,19,18,0,0,21,0.0,0,10,0,0,10,6.099999999999994,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,False,False,False,False,False,hamilton,1,2,0,0,0,43.0,1,1,0,0,0,0.0,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016,1,False,False,False,False,False,rosberg,2,1,0,0,0,43.0,1,1,0,0,0,0.4000000000000057,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2016,1,False,False,False,False,False,vettel,3,3,0,0,0,15.0,0,2,0,0,0,0.9000000000000057,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2016,1,False,False,False,False,False,raikkonen,4,18,0,0,0,15.0,0,2,0,0,0,1.2000000000000028,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2016,1,False,False,False,False,False,max_verstappen,5,10,0,0,0,3.0,0,7,0,0,0,1.6000000000000085,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016,1,False,False,False,False,False,massa,6,5,0,0,0,14.0,0,3,0,0,0,1.7000000000000028,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016,1,False,False,False,False,False,sainz,7,9,0,0,0,3.0,0,7,0,0,0,1.7999999999999972,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2016,1,False,False,False,False,False,ricciardo,8,4,0,0,0,12.0,0,4,0,0,0,1.7999999999999972,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016,1,False,False,False,False,False,perez,9,13,0,0,0,6.0,0,6,0,0,0,2.0,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2016,1,False,False,False,False,False,hulkenberg,10,7,0,0,0,6.0,0,6,0,0,0,2.1000000000000085,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2016,1,False,False,False,False,False,alonso,11,21,0,0,0,0.0,0,9,0,0,0,2.299999999999997,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2016,1,False,False,False,False,False,button,12,14,0,0,0,0.0,0,9,0,0,0,2.5,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016,1,False,False,False,False,False,jolyon_palmer,13,11,0,0,0,0.0,0,8,0,0,0,3.799999999999997,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,1,False,False,False,False,False,kevin_magnussen,14,12,0,0,0,0.0,0,8,0,0,0,3.9000000000000057,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,1,False,False,False,False,False,ericsson,15,17,0,0,0,0.0,0,10,0,0,0,3.6000000000000085,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016,1,False,False,False,False,False,bottas,16,8,0,0,0,14.0,0,3,0,0,0,2.200000000000003,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016,1,False,False,False,False,False,nasr,17,15,0,0,0,0.0,0,10,0,0,0,4.200000000000003,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016,1,False,False,False,False,False,kvyat,18,22,0,0,0,12.0,0,4,0,0,0,4.200000000000003,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2016,1,False,False,False,False,False,grosjean,19,6,0,0,0,8.0,0,5,0,0,0,4.5,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016,1,False,False,False,False,False,gutierrez,20,20,0,0,0,8.0,0,5,0,0,0,5.799999999999997,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2016,1,False,False,False,False,False,wehrlein,21,16,0,0,0,0.0,0,11,0,0,0,5.799999999999997,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,False,False,False,False,False,haryanto,22,19,0,0,0,0.0,0,11,0,0,0,5.799999999999997,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,2,False,False,False,False,False,hamilton,1,3,18,0,2,83.0,2,1,43,1,1,0.0,31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016,2,False,False,False,False,False,rosberg,2,1,25,1,1,83.0,2,1,43,1,1,0.09999999999999432,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2016,2,False,False,False,False,False,vettel,3,21,15,0,3,33.0,0,2,15,0,2,0.5,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2016,2,False,False,False,False,False,raikkonen,4,2,0,0,18,33.0,0,2,15,0,2,0.7000000000000028,36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2016,2,False,False,False,False,False,ricciardo,5,4,12,0,4,30.0,0,3,12,0,4,1.4000000000000057,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016,2,False,False,False,False,False,bottas,6,9,4,0,8,20.0,0,4,14,0,3,1.7000000000000028,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016,2,False,False,False,False,False,massa,7,8,10,0,5,20.0,0,4,14,0,3,1.7000000000000028,34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016,2,False,False,False,False,False,hulkenberg,8,15,6,0,7,6.0,0,7,6,0,6,2.0999999999999943,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2016,2,False,False,False,False,False,grosjean,9,5,8,0,6,18.0,0,5,8,0,5,2.299999999999997,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016,2,False,False,False,False,False,max_verstappen,10,6,1,0,10,11.0,0,6,3,0,7,2.299999999999997,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016,2,False,False,False,False,False,sainz,11,18,2,0,9,11.0,0,6,3,0,7,2.299999999999997,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2016,2,False,False,False,False,False,vandoorne,12,10,0,0,0,1.0,0,8,0,0,9,2.4000000000000057,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016,2,False,False,False,False,False,gutierrez,13,19,0,0,20,18.0,0,5,8,0,5,2.4000000000000057,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2016,2,False,False,False,False,False,button,14,20,0,0,14,1.0,0,8,0,0,9,2.5,36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016,2,False,False,False,False,False,kvyat,15,7,0,0,22,30.0,0,3,12,0,4,2.700000000000003,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2016,2,False,False,False,False,False,wehrlein,16,13,0,0,16,0.0,0,11,0,0,11,3.299999999999997,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,2,False,False,False,False,False,ericsson,17,12,0,0,17,0.0,0,10,0,0,10,3.299999999999997,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016,2,False,False,False,False,False,perez,18,16,0,0,13,6.0,0,7,6,0,6,3.4000000000000057,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2016,2,False,False,False,False,False,jolyon_palmer,19,22,0,0,11,0.0,0,9,0,0,8,3.9000000000000057,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,2,False,False,False,False,False,haryanto,20,17,0,0,19,0.0,0,11,0,0,11,4.700000000000003,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,2,False,False,False,False,False,nasr,21,14,0,0,15,0.0,0,10,0,0,10,4.900000000000006,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016,3,False,False,False,False,False,rosberg,1,1,50,2,1,114.0,3,1,83,2,1,0.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2016,3,False,False,False,False,False,ricciardo,2,4,24,0,3,57.0,0,3,30,0,3,0.5,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016,3,False,False,False,False,False,raikkonen,3,5,18,0,4,61.0,0,2,33,0,2,0.5999999999999943,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2016,3,False,False,False,False,False,vettel,4,2,15,0,6,61.0,0,2,33,0,2,0.7999999999999972,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2016,3,False,False,False,False,False,bottas,5,10,6,0,11,29.0,0,4,20,0,4,0.8999999999999915,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016,3,False,False,False,False,False,kvyat,6,3,6,0,10,57.0,0,3,30,0,3,1.0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2016,3,False,False,False,False,False,perez,7,11,0,0,17,6.0,0,7,6,0,7,1.5,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2016,3,False,False,False,False,False,sainz,8,9,2,0,12,17.0,0,6,11,0,6,1.5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2016,3,False,False,False,False,False,max_verstappen,9,8,9,0,8,17.0,0,6,11,0,6,1.7999999999999972,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016,3,False,False,False,False,False,massa,10,6,14,0,7,29.0,0,4,20,0,4,1.8999999999999915,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
